id,assignmentId,startTime,endTime,boxer,punchType,hand,target,visibilityFlags,knockdown,punchQuality,cam,stance,landed,punchResult,defenseType,labeledBy,labeledByEmail,fightTitle,createdAt,updatedAt,videoTitle,assignmentStatus,assignmentLabelType,originalLabelerEmail
cmkh4yfuv00awkz04evjbbucn,cmkfydwn60001jx0411v8g6p8,01:03.15,01:03.33,Boxer A,Uppercut,Right,Head,,FALSE,2,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0089kz046om38yhl,cmkfydwn60001jx0411v8g6p8,01:03.42,01:03.64,Boxer B,Hook,Right,Body,Origin;Full Body;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0088kz04zn247die,cmkfydwn60001jx0411v8g6p8,01:03.69,01:03.93,Boxer B,Uppercut,Left,Body,Origin;Full Body;Impact;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0087kz04glv6adx6,cmkfydwn60001jx0411v8g6p8,01:04.15,01:04.31,Boxer B,Hook,Right,Body,Origin;Full Body,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0086kz04evqd3keu,cmkfydwn60001jx0411v8g6p8,01:04.35,01:04.59,Boxer B,Hook,Left,Head,Origin;Full Body;Impact;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0085kz04ybvwsxc1,cmkfydwn60001jx0411v8g6p8,01:04.96,01:05.13,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0084kz04afciv64u,cmkfydwn60001jx0411v8g6p8,01:05.79,01:06.19,Boxer B,Hook,Right,Body,Origin;Full Body;Trajectory,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0083kz04a7fk2cib,cmkfydwn60001jx0411v8g6p8,01:07.42,01:07.74,Boxer B,Uppercut,Right,Body,Origin;Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00avkz04uas1bvm6,cmkfydwn60001jx0411v8g6p8,01:12.58,01:12.92,Boxer A,Jab,Right,Head,Origin;Impact;Trajectory;Full Body,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00aukz043a82y1xn,cmkfydwn60001jx0411v8g6p8,01:13.53,01:13.77,Boxer A,Jab,Right,Head,Origin;Impact;Trajectory;Full Body,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0082kz04ddt44kn7,cmkfydwn60001jx0411v8g6p8,01:13.90,01:14.34,Boxer B,Jab,Left,Head,Origin;Full Body;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00atkz04odbi1uz2,cmkfydwn60001jx0411v8g6p8,01:14.26,01:14.50,Boxer A,Uppercut,Left,Head,Full Body,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0081kz04jjmq40px,cmkfydwn60001jx0411v8g6p8,01:14.80,01:15.06,Boxer B,Uppercut,Right,Body,Full Body;Impact,FALSE,1,CAM 2,Orthodox,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur0080kz04lhxjjao1,cmkfydwn60001jx0411v8g6p8,01:15.16,01:15.36,Boxer B,Hook,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007zkz04otpk5cub,cmkfydwn60001jx0411v8g6p8,01:16.21,01:16.45,Boxer B,Jab,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00askz046ufnjt1a,cmkfydwn60001jx0411v8g6p8,01:16.88,01:17.18,Boxer A,Jab,Right,Head,Full Body;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007ykz04k0xgycs6,cmkfydwn60001jx0411v8g6p8,01:17.54,01:17.82,Boxer B,Hook,Left,Head,Full Body;Impact,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Duck,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007xkz04w0i7v7cs,cmkfydwn60001jx0411v8g6p8,01:18.04,01:18.30,Boxer B,Uppercut,Right,Body,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007wkz04fsov98jr,cmkfydwn60001jx0411v8g6p8,01:18.35,01:18.57,Boxer B,Hook,Left,Head,Full Body;Impact,FALSE,2,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00arkz04pnwoqftk,cmkfydwn60001jx0411v8g6p8,01:18.54,01:18.82,Boxer A,Hook,Left,Head,Full Body;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00aqkz04u5m57ww2,cmkfydwn60001jx0411v8g6p8,01:19.21,01:19.41,Boxer A,Jab,Left,Head,Full Body;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007vkz044yzxnke6,cmkfydwn60001jx0411v8g6p8,01:20.11,01:20.34,Boxer B,Jab,Left,Head,Full Body;Trajectory;Origin;Forward/Profile,FALSE,2,CAM 1,Orthodox,FALSE,Defended,Duck,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00apkz04n2rho3ht,cmkfydwn60001jx0411v8g6p8,01:20.92,01:21.18,Boxer A,Jab,Right,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007ukz049ydjwrea,cmkfydwn60001jx0411v8g6p8,01:21.46,01:21.76,Boxer B,Cross,Right,Head,Full Body;Trajectory;Origin;Impact,FALSE,2,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007tkz04jih3rhzc,cmkfydwn60001jx0411v8g6p8,01:21.87,01:22.13,Boxer B,Uppercut,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007skz0461qxijtm,cmkfydwn60001jx0411v8g6p8,01:22.43,01:22.60,Boxer B,Hook,Left,Head,Full Body;Trajectory;Origin;Impact,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00aokz040fq5ot8j,cmkfydwn60001jx0411v8g6p8,01:22.57,01:22.76,Boxer A,Uppercut,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00ankz04stzlnsfc,cmkfydwn60001jx0411v8g6p8,01:22.95,01:23.13,Boxer A,Uppercut,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00amkz045fero262,cmkfydwn60001jx0411v8g6p8,01:23.90,01:24.08,Boxer A,Uppercut,Left,Head,Full Body,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007rkz04ar60pc7e,cmkfydwn60001jx0411v8g6p8,01:24.13,01:24.31,Boxer B,Hook,Left,Body,Full Body;Trajectory;Origin;Impact,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007qkz04bpgr07hu,cmkfydwn60001jx0411v8g6p8,01:24.40,01:24.61,Boxer B,Uppercut,Left,Body,Full Body;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007pkz04m490f51t,cmkfydwn60001jx0411v8g6p8,01:24.73,01:24.89,Boxer B,Uppercut,Left,Body,Origin;Impact;Trajectory,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00alkz04iry0d99j,cmkfydwn60001jx0411v8g6p8,01:24.89,01:25.11,Boxer A,Uppercut,Left,Head,Full Body;Origin;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00akkz04eknwxtxq,cmkfydwn60001jx0411v8g6p8,01:26.76,01:27.06,Boxer A,Jab,Right,Head,Full Body;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuv00ajkz04afb306jr,cmkfydwn60001jx0411v8g6p8,01:27.32,01:27.60,Boxer A,Jab,Right,Head,Full Body;Trajectory;Impact;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007okz04kt3mq0u2,cmkfydwn60001jx0411v8g6p8,01:27.37,01:27.65,Boxer B,Cross,Right,Body,Impact,FALSE,2,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00aikz04qybzpat7,cmkfydwn60001jx0411v8g6p8,01:27.70,01:27.94,Boxer A,Jab,Right,Head,Full Body;Trajectory;Impact;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007nkz04o83cpmre,cmkfydwn60001jx0411v8g6p8,01:28.85,01:29.03,Boxer B,Hook,Left,Head,Impact;Trajectory;Origin;Full Body,FALSE,1,CAM 2,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007mkz047l2etvkr,cmkfydwn60001jx0411v8g6p8,01:29.22,01:29.42,Boxer B,Uppercut,Right,Body,Impact;Full Body;Forward/Profile,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007lkz04mlynohjm,cmkfydwn60001jx0411v8g6p8,01:29.54,01:29.74,Boxer B,Uppercut,Left,Body,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00ahkz045vo5n61i,cmkfydwn60001jx0411v8g6p8,01:29.99,01:30.25,Boxer A,Hook,Left,Head,Full Body;Impact;Origin;Forward/Profile,FALSE,1,CAM 2,Southpaw,FALSE,Unseen,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfur007kkz04hs5ib5aq,cmkfydwn60001jx0411v8g6p8,01:30.72,01:30.88,Boxer B,Hook,Left,Head,Full Body;Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00agkz04qnd1l181,cmkfydwn60001jx0411v8g6p8,01:31.01,01:31.21,Boxer A,Hook,Left,Head,Full Body;Impact;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00afkz041qnl6kz2,cmkfydwn60001jx0411v8g6p8,01:31.55,01:31.73,Boxer A,Uppercut,Right,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007jkz046aitiovs,cmkfydwn60001jx0411v8g6p8,01:32.11,01:32.27,Boxer B,Hook,Left,Head,Full Body;Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007ikz043g1v26gd,cmkfydwn60001jx0411v8g6p8,01:32.83,01:33.07,Boxer B,Uppercut,Right,Head,,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007hkz0424n5xg3t,cmkfydwn60001jx0411v8g6p8,01:33.19,01:33.45,Boxer B,Hook,Left,Body,Impact;Full Body,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00aekz042k77vtax,cmkfydwn60001jx0411v8g6p8,01:33.26,01:33.44,Boxer A,Hook,Right,Head,Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00adkz042giajktv,cmkfydwn60001jx0411v8g6p8,01:33.81,01:34.03,Boxer A,Jab,Right,Head,Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007gkz042fm5gati,cmkfydwn60001jx0411v8g6p8,01:34.58,01:34.74,Boxer B,Hook,Left,Head,Impact;Full Body;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007fkz04y5u5nzln,cmkfydwn60001jx0411v8g6p8,01:34.91,01:35.17,Boxer B,Uppercut,Right,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00ackz045sz8bu6l,cmkfydwn60001jx0411v8g6p8,01:34.94,01:35.12,Boxer A,Hook,Left,Head,Impact,FALSE,1,CAM 2,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuq007ekz04eedyn5e1,cmkfydwn60001jx0411v8g6p8,01:35.41,01:35.59,Boxer B,Hook,Left,Body,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00abkz0475wtdjq1,cmkfydwn60001jx0411v8g6p8,01:36.78,01:37.00,Boxer A,Cross,Left,Head,Impact;Origin;Trajectory,FALSE,1,CAM 2,Southpaw,FALSE,Defended,Guard,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
cmkh4yfuu00aakz04d1hs1fhg,cmkfydwn60001jx0411v8g6p8,01:37.81,01:38.05,Boxer A,Jab,Right,Head,Origin;Trajectory;Full Body,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmj78mmgs0000k204596mbtm7,natasha@boxraw.com,Junto Nakatani v Sebastian Hernandez - R3,2026-01-16T17:11:47.134Z,2026-01-16T17:11:47.134Z,Junto Nakatani v Sebastian Hernandez - R3,SUBMITTED,OFFENSE,natasha@boxraw.com
